components
0.003066711188363
0.049218886757665
0.011835096948028
0.124471866990637
0.124565273265549
0.045791056905442
0.043093652181744
0.018367172242006
0.022980165566935
0.044495589623042
0.118801375003075
0.119926076752638
0.083847908322836
0.07788407870932
0.118795981428275
0.084337752564399
0.078478783494677
0.122234107686413
0.004256710663443
0.073004496877659
0.065434615728505
0
3.08148791101958E-33
-0.104631711908827
0.00408205109887
0.001094676871458
0.000954299916113
0.113895783552806
0.120960249413126
0.040148076121819
0.040893409157383
0.021061923120682
0.018597721407528
0.017787733178836
0.010519648380318
0.010310875856061
0.003920896322678
0.003920896322678
0.020381763313557
0.024052188571653
0.028423117265862
0.009352675809759
0.009288600060965
0.007423225898363
0.007423225898363
0.026572451391364
-0.002165129237114
0.00296969232021
0.085978874365084
0.011154878568519
-0.037179022462342
-0.037448788744648
-0.004267153575873
-0.00479889149424
-0.004694767744843
-0.005529137454337
-0.002425503856382
-0.038228129346499
-0.038502504863798
-0.028069385251922
-0.025298660236766
-0.038925357638339
-0.02815026934499
-0.025417727076618
-0.038427391444263
0.001965625931185
0.014215571356437
-0.006711237066525
1.29246970711411E-26
1.61558713389263E-27
0.035590213708235
0.009706473054781
0.002773259004994
0.002034986270281
-0.041956846281913
-0.041937223363628
0.158726323616847
0.122198547669221
0.184594483018041
0.17029200796914
0.166960825319651
0.076473295025643
0.075990517596624
0.000920526186495
0.000920526186495
0.182026582790153
0.121273169073383
0.050814073872571
0.023354713554858
0.02307998481135
-0.002817824496932
-0.002817824496932
0.028527393102121
0.003403249076772
7.15078812922873E-05
0.005589113461466
0.003332046014139
0.011058801859198
0.014522519733951
0.02285354088021
0.023816548669421
0.005742563475727
0.006703405337715
0.022167693644491
0.005079661483138
0.008340596520521
0.003852403381937
0.004904657798462
0.003615209740883
0.004154892204088
0.005143376137932
0.006501777135741
0.003434430454664
0.020316356745986
0.024731050565546
-1.30104260698261E-18
-4.33680868994202E-19
0.03415210337803
0.027597464129811
0.019912053352708
0.014798213990833
-0.054168179903951
-0.055372509566969
0.025303679257825
0.059519559919332
-0.086768984489616
-0.079283512057762
-0.081631547150682
-0.036890371142611
-0.037127251574375
-0.001986626063724
-0.001986626063724
-0.089151941046377
-0.040844345640593
-0.001196528219145
0.135232913087612
0.134285072293217
0.002121221146164
0.002121221146164
0.023646236119773
0.003428084716576
-0.000505347446504
0.004550330411397
-0.004860669105289
-0.019846406608859
-0.022059914819374
-0.055947947336308
-0.054005140157056
-0.021449179503118
-0.02508772719806
-0.05940574587196
-0.004763143779402
-0.007318092064304
0.000247123680055
-0.001451621522285
-0.002706553556494
-0.000980448894542
-0.002406940407547
-0.010589537265829
-0.002769790239346
-0.055688519472025
-0.070325942993768
-1.73472347597681E-18
-8.67361737988404E-19
-0.051056268413891
-0.025218104708405
0.005882433899632
0.002822771590083
0.056247410111364
0.057328775074383
-0.109054427703026
-0.163461240732197
0.114735839641686
0.097992707940648
0.101153398846544
0.064297811259267
0.064275814666011
-0.002891582485775
-0.002891582485775
0.11801825281852
0.037618882838216
-0.007349542959161
0.06703749115901
0.066996103326056
-0.008937298607601
-0.008937298607601
-0.027619591988748
-0.015113322212616
-0.000824347149542
-0.006912730027284
0.000152385938152
0.075575071173908
0.084336806998848
0.157543597639622
0.160058485439451
0.060937263857991
0.069493879924878
0.162760453623386
0.034316448632909
0.041908095357275
0.02337397742766
0.02772331257079
0.031520665116625
0.026700742246487
0.030282776014427
0.052609406211509
0.00321042935208
0.130329305883964
0.190525173900162
5.20417042793042E-18
1.73472347597681E-18
0.068791861821888
0.030560413272087
-0.004151776767067
-0.003904948688001
-0.101349913345767
-0.103407099711602
-0.066692640427157
-0.094682074525755
0.056029867140415
0.047873760583
0.050258962973081
0.030650654807156
0.030732382474293
0.021606931677453
0.021606931677453
0.05847540522492
0.017007209037453
-0.005287917470461
0.001119438918335
0.001519697057387
0.031333325353143
0.031333325353143
-0.009476869420835
-0.017670013741105
-0.004120503310116
0.010110371086684
-0.009633139909419
-0.072663513554046
-0.077848703702423
0.095834853237418
0.097158282304707
0.038239368763703
0.043848258081417
0.099100464900884
-0.105077810870151
-0.112198400852061
-0.060895710101372
-0.062327288488011
-0.096588676060765
-0.058303494276156
-0.06042003628527
-0.081302856467472
0.000386609458629
0.1024138001233
0.128617302196095
-8.67361737988404E-19
-1.30104260698261E-18
-0.136283326946179
-0.142250832450797
-0.027257502324174
-0.030608640488164
0.118973982294805
0.116803138480534
0.029694688050569
0.038062936897855
-0.005032285333073
-0.009900235685966
-0.010068737045662
0.007027296844417
0.00745946240215
0.028213171840346
0.028213171840346
-0.005062780349075
-0.005530334381659
-0.005049906862867
0.015391954102324
0.016116459079714
0.030937513049071
0.030937513049071
0.002398593240334
0.029376938415417
-0.000441626081105
0.001447933669512
0.002869312620952
-0.013494022086213
-0.014581960521991
0.017607968278468
0.017197866118155
0.008069916636778
0.009100773232435
0.019477541073967
-0.019458421302281
-0.02071557766723
-0.011648428191738
-0.012336555598756
-0.017287482398193
-0.011109407320977
-0.011942898237931
-0.014318985626455
0.000177827168993
0.018924494049625
0.024889629242888
-1.38777878078145E-17
-2.77555756156289E-17
-0.012973173651605
-0.012885446188064
0.233545323575697
0.274969934937683
0.017099083000469
0.016984386562095
-0.005154790325506
-0.006564700029607
0.000909409017132
0.000787717649543
0.000617796563454
-6.47432136402274E-05
-7.90522480545815E-05
0.008219411543964
0.008219411543964
0.000716650009431
-0.000161884601361
-0.000977404891309
-0.017863674801353
-0.018744252723731
0.006431798837017
0.006431798837017
-0.001829850838751
0.001048125446327
3.7938136710763E-05
0.005699630749451
0.000504037252724
0.015134047314073
0.019491874755401
-0.012674838106574
-0.011082292234835
